,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
0,2011-11-08 05:04:16,1320750256.0,a,51.62,37.74,0.0,1275.920044,0.0,0.0
1,2013-05-14 00:28:58,1368509338.0,a,44.12,43.04,14.043455219925798,1650.339966,29.34509288107085,-15.301637661145053
2,2007-02-20 17:46:56,1172015216.0,a,0.411,32.48,-13.937466878643361,1459.680054,14.402157162130136,-28.339624040773497
3,2006-06-21 11:01:16,1150905676.0,a,0.368,32.18,-14.732379438261797,1252.199951,-1.8590579489320969,-12.8733214893297
4,2006-01-09 02:35:16,1136795716.0,a,0.0,34.65,-8.18759936406996,1290.150024,1.1152720789140662,-9.302871442984026
5,2004-04-13 04:07:11,1081847231.0,a,0.375,31.87,-15.55378908320085,1129.439941,-11.48035127191715,-4.0734378112837
6,2007-04-12 05:07:51,1176372471.0,a,0.411,34.62,-8.267090620031809,1447.800049,13.471063943878288,-21.738154563910097
7,2008-02-14 04:44:34,1202985874.0,a,0.645,32.68,-13.407525172231061,1348.859985,5.716654530430755,-19.124179702661817
8,2011-08-02 06:45:37,1312285537.0,a,54.36,40.79,8.081611022787486,1254.050049,-1.71405685668498,9.795667879472466
9,2008-01-23 19:28:50,1201138130.0,a,0.645,32.16,-14.785373608903035,1338.599976,4.912528202276601,-19.697901811179634
10,2013-09-06 06:09:52,1378465792.0,a,56.39,47.68,26.338102808691037,1655.170044,29.723649360586425,-3.385546551895388
11,2004-01-30 19:01:02,1075510862.0,a,0.407,36.65,-2.888182299947015,1131.130005,-11.34789281513944,8.459710515192425
12,2004-12-13 21:37:34,1102995454.0,a,0.323,23.84,-36.83094859565448,1198.680054,-6.053670084047997,-30.777278511606486
13,2006-06-20 04:32:21,1150795941.0,aa,0.526,29.1,0.0,1240.119995,0.0,0.0
14,2012-03-09 07:34:06,1331300046.0,aa,54.5,9.77,-66.42611683848799,1370.869995,10.543334558523911,-76.9694513970119
15,2004-09-09 16:15:45,1094764545.0,aa,0.561,32.89,13.024054982817864,1118.380005,-9.816791156568685,22.84084613938655
16,2013-04-26 20:55:15,1367027715.0,aa,53.21,8.27,-71.5807560137457,1582.23999,27.587652515835774,-99.16840852958147
17,2012-03-19 02:24:48,1332141888.0,aa,54.5,10.54,-63.780068728522345,1409.75,13.67851544075781,-77.45858416928016
18,2007-02-23 09:03:42,1172243022.0,aa,0.494,34.75,19.415807560137452,1451.189941,17.02012279868127,2.395684761456181
19,2012-11-27 11:38:14,1354037894.0,aa,56.51,8.31,-71.44329896907216,1398.939941,12.806820843171717,-84.25011981224388
20,2007-10-11 20:57:59,1192154279.0,aa,0.47,38.08,30.859106529209612,1554.410034,25.343518390734438,5.515588138475174
21,2004-11-24 10:37:20,1101314240.0,aa,0.53,33.58,15.395189003436416,1181.76001,-4.705995003330306,20.101184006766722
22,2011-11-02 22:04:47,1320289487.0,aa,50.93,10.7,-63.23024054982819,1237.900024,-0.17901259627702293,-63.05122795355116
23,2005-01-13 07:18:32,1105622312.0,aa,0.457,29.43,1.134020618556695,1177.449951,-5.05354677391521,6.187567392471905
24,2007-05-16 21:12:47,1179367967.0,aa,0.494,39.04,34.15807560137456,1514.140015,22.096250451957268,12.061825149417295
25,2008-12-05 01:03:15,1228460595.0,aa,0.672,8.06,-72.30240549828179,876.070007,-29.35602921231828,-42.94637628596351
26,2008-01-23 16:05:53,1201125953.0,aa,0.499,28.04,-3.642611683848805,1338.599976,7.941165483748204,-11.58377716759701
27,2013-04-23 20:02:57,1366765377.0,aa,53.21,8.12,-72.09621993127149,1578.780029,27.308650402012102,-99.4048703332836
28,2004-04-13 04:20:10,1081848010.0,aa,0.595,34.26,17.731958762886585,1129.439941,-8.924947137877567,26.65690590076415
29,2007-06-22 06:39:12,1182512352.0,aa,0.503,40.34,38.62542955326461,1502.560059,21.162473394358898,17.462956158905712
30,2007-01-25 19:09:37,1169773777.0,aa,0.494,31.46,8.10996563573883,1423.900024,14.819535991756991,-6.709570356018162
31,2013-01-22 17:52:37,1358898757.0,aa,53.49,9.16,-68.52233676975945,1492.560059,20.35609981435707,-88.87843658411651
32,2008-10-28 00:52:22,1225173142.0,aa,0.672,9.04,-68.93470790378007,940.51001,-24.159757620874426,-44.774950282905635
33,2008-12-18 10:54:07,1229619247.0,aa,0.672,10.35,-64.43298969072164,885.2800289999999,-28.613357371114727,-35.81963231960691
34,2005-02-07 03:48:37,1107769717.0,aa,0.457,29.37,0.9278350515463902,1201.719971,-3.096476482503617,4.024311534050007
35,2006-01-25 09:43:52,1138203832.0,aapl,0.0,76.04,0.0,1264.680054,0.0,0.0
36,2005-02-04 03:07:08,1107508028.0,aapl,0.0,77.81,2.3277222514466014,1203.030029,-4.874752693774983,7.202474945221585
37,2006-02-17 15:01:01,1140210061.0,aapl,0.0,70.21,-7.667017359284603,1287.23999,1.783845323459186,-9.45086268274379
38,2006-02-03 13:49:59,1138996199.0,aapl,0.0,72.1,-5.181483429773818,1264.030029,-0.05139837526052373,-5.1300850545132946
39,2004-02-03 07:33:34,1075815214.0,aapl,0.07,22.32,-70.64702788006313,1136.030029,-10.172535305913817,-60.474492574149316
40,2004-10-12 05:40:57,1097577657.0,aapl,0.0,38.59,-49.25039452919516,1121.839966,-11.294563201832544,-37.95583132736262
41,2005-03-01 10:36:03,1109694963.0,aapl,0.0,44.86,-41.004734350341934,1210.410034,-4.291205497260095,-36.71352885308184
42,2004-06-03 01:20:38,1086243638.0,aapl,0.0,28.92,-61.96738558653341,1116.640015,-11.705730515142607,-50.261655071390805
43,2004-08-10 02:02:44,1092121364.0,aapl,0.0,30.3,-60.15255128879537,1079.040039,-14.678812590808835,-45.47373869798653
44,2005-01-26 15:16:47,1106774207.0,aapl,0.0,71.94,-5.39189900052605,1174.069946,-7.164666487260014,1.7727674867339642
45,2006-02-07 09:17:30,1139325450.0,aapl,0.0,67.3,-11.493950552340884,1254.780029,-0.7828086612647657,-10.71114189107612
46,2013-06-19 09:57:38,1371653858.0,abbv,512.61,43.54,0.0,1628.930054,0.0,0.0
47,2005-03-30 19:52:42,1112233962.0,abc,0.291,55.44,0.0,1181.410034,0.0,0.0
48,2004-01-28 07:37:34,1075297054.0,abc,0.429,56.36,1.6594516594516626,1128.47998,-4.480244155434346,6.139695814886009
49,2007-04-05 16:11:07,1175807467.0,abc,0.308,53.94,-2.7056277056277054,1443.76001,22.20651327225819,-24.912140977885894
50,2012-02-28 18:01:38,1330473698.0,abc,66.41,37.75,-31.90836940836941,1372.180054,16.147655302545022,-48.05602471091443
51,2007-02-20 06:12:02,1171973522.0,abc,0.308,54.9,-0.9740259740259725,1459.680054,23.554059301311124,-24.528085275337098
52,2011-07-08 00:04:15,1310101455.0,abc,42.86,43.05,-22.34848484848485,1343.800049,13.745440645207857,-36.09392549369271
53,2004-10-20 01:31:26,1098253886.0,abc,0.331,52.1,-6.024531024531018,1103.660034,-6.581118981760739,0.5565879572297217
54,2013-04-25 01:02:00,1366869720.0,abc,59.73,55.82,0.68542568542569,1585.160034,34.17526416573502,-33.48983848030933
55,2005-05-26 01:50:44,1117090244.0,abc,0.23,65.93,18.92135642135644,1197.619995,1.3720859425170602,17.54927047883938
56,2008-01-23 20:34:05,1201142045.0,abc,0.396,45.55,-17.83910533910534,1338.599976,13.30528245708128,-31.14438779618662
57,2011-11-02 06:21:21,1320232881.0,abt,68.83,52.76,0.0,1237.900024,0.0,0.0
58,2007-03-23 02:47:40,1174636060.0,abt,0.883,54.5,3.297952994692953,1436.109985,16.011790706613642,-12.71383771192069
59,2005-02-28 19:21:54,1109640114.0,abt,0.508,45.61,-13.55193328278999,1203.599976,-2.7708253764441366,-10.781107906345854
60,2012-03-02 20:56:30,1330743390.0,abt,62.85,57.39,8.77558756633814,1369.630005,10.641407096377918,-1.8658195300397775
