Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
2011-08-10,1312952400.0,EMN,35.22,38.81,1120.76,25.17,13.64,83.95,9.93,0.83,2.87,9.38,15.73,10.91,31.86,92.75,6240000000.0,6240000000.0,8.30,1.30,0.94,4.77,0.94,1470000000.0,4.77,571000000.0,8.44,42.60,25.50,834000000.0,11.89,1600000000.0,2.10,27.19,6240000000.0,2.11,6.87,81.70,1990000.0,2.50,2.80,2420000.0,1.0
2006-05-24,1148446800.0,EMN,20.01,23.44,1258.57,19.78,3.66,0.971,8.90,0.63,2.59,7.04,10.25,9.54,32.66,87.438,4430000000.0,5630000000.0,N/A,1.57,0.79,4.691,0.79,1400000000.0,4.691,500000000.0,6.086,35.20,2.30,485000000.0,5.929,1670000000.0,1.935,21.028,703000000.0,1.27,0.45,82.30,2870000.0,3.6,3.50,2330000.0,1.0
2005-01-20,1106200800.0,EMN,18.64,-2.2,1175.41,7.32,-9.52,1.989,32.31,0.63,3.88,1.98,2.64,2.16,12.33,81.723,4050000000.0,5920000000.0,14.80,2.28,0.93,11.88,0.93,810000000.0,11.88,126000000.0,1.612,542.60,9.00,179000000.0,2.3,2069999999.9999998,1.636,13.358,499000000.0,0.903,0.10,82.64,2630000.0,4.38,3.38,2460000.0,0.0
2007-05-18,1179464400.0,EMN,25.19,19.49,1522.75,-6.4,25.89,0.77,14.57,0.75,2.64,5.12,8.71,7.12,19.94,89.988,5570000000.0,6350000000.0,N/A,2.23,0.85,6.372,0.85,1280000000.0,6.372,381000000.0,4.54,26.70,0.40,833000000.0,9.905,1620000000.0,2.399,25.052999,506000000.0,1.38,0.26,74.40,2640000.0,3.7,3.20,2370000.0,1.0
2004-09-30,1096520400.0,EMN,16.66,2.04,1114.58,10.25,-8.21,2.061,N/A,0.59,3.48,4.03,5.61,4.15,22.97,79.368,3660000000.0,5610000000.0,14.64,3.61,0.91,N/A,0.91,810000000.0,N/A,248000000.0,3.225,542.60,9.00,145000000.0,1.87,2150000000.0,1.702,13.449,521000000.0,0.917,6.95,83.39,3410000.0,8.328,4.71,3400000.0,0.0
2009-02-03,1233640800.0,EMN,10.21,144.17,838.51,30.86,113.31,0.813,4.47,0.26,1.01,6.27,9.78,7.58,22.62,92.219,1840000000.0,2980000000.0,N/A,1.40,0.42,3.217,0.42,1190000000.0,3.217,431000000.0,5.69,400.00,7.50,337000000.0,4.645,1480000000.0,1.732,25.087999,614000000.0,1.36,19.37,75.70,5850000.0,5.2,8.10,5790000.0,1.0
2013-05-13,1368421200.0,EMR,50.1,21.26,1633.77,16.14,5.12,51.94,20.55,1.70,3.94,8.37,16.66,10.75,19.98,34.07,44970000000.0,44970000000.0,14.82,1.68,1.82,9.10,1.82,9770000000.0,9.10,2069999999.9999998,2.82,2.90,0.70,2620000000.0,3.61,5540000000.0,1.53,14.72,3310000000.0,1.31,0.36,71.40,14490000.0,3.80,2.00,15640000.0,1.0
2012-07-27,1343365200.0,EMR,40.66,28.33,1385.97,22.06,6.27,54.87,14.76,1.42,3.26,9.81,16.89,10.66,22.21,32.55,37950000000.0,37950000000.0,12.22,1.24,1.58,7.74,1.58,9560000000.0,7.74,2330000000.0,3.16,2.00,1.10,2150000000.0,2.94,5850000000.0,1.38,14.33,3050000000.0,1.42,0.38,72.10,10020000.0,2.50,1.40,9750000.0,1.0
2007-02-21,1172037600.0,EMR,32.88,16.33,1457.63,-7.9,24.23,0.553,19.71,1.76,4.43,9.16,15.23,11.00,23.90,25.428,36270000000.0,39750000000.0,N/A,1.71,1.93,10.543,1.93,7170000000.0,10.543,1890000000.0,2.31,11.50,11.10,1090000000.0,1.366,4540000000.0,1.402,10.27,2520000000.0,1.31,0.28,73.10,3220000.0,1.2,0.40,3520000.0,1.0
2013-04-23,1366693200.0,EMR,47.34,30.44,1578.78,18.79,11.65,51.37,19.27,1.58,3.71,8.32,16.68,10.89,20.13,33.89,41540000000.0,41540000000.0,13.48,1.55,1.69,8.42,1.69,9770000000.0,8.42,2049999999.9999998,2.79,22.40,4.60,2530000000.0,3.50,5450000000.0,1.40,14.50,3270000000.0,1.32,0.36,71.40,14020000.0,4.10,1.90,12990000.0,1.0
2011-04-18,1303102800.0,EMR,46.09,-6.94,1305.14,6.56,-13.5,49.91,19.74,1.99,4.26,10.20,16.68,10.26,21.73,28.95,47060000000.0,47060000000.0,14.95,1.15,2.16,10.54,2.16,8330000000.0,10.54,2040000000.0,2.92,12.90,14.60,1490000000.0,1.98,5150000000.0,1.48,13.49,47060000000.0,1.23,0.32,73.70,3910000.0,0.90,0.50,3880000.0,0.0
2008-05-13,1210654800.0,EMR,41.91,-37.8,1403.04,-37.0,-0.8,0.533,20.01,1.91,4.83,9.74,15.69,11.37,25.47,29.293,44300000000.0,47360000000.0,N/A,1.44,2.05,11.016,2.05,8109999999.999999,11.016,2210000000.0,2.82,27.00,11.60,1710000000.0,2.171,4890000000.0,1.404,11.647,3110000000.0,0.93,0.22,75.00,7080000.0,2.1,0.90,8119999.999999999,0.0
2011-11-18,1321596000.0,EMR,41.41,0.12,1215.65,11.86,-11.74,49.29,15.13,1.52,3.50,10.24,17.46,11.32,24.43,32.15,40090000000.0,40090000000.0,12.27,1.05,1.66,7.87,1.66,8330000000.0,7.87,2450000000.0,3.28,1.60,24.80,2049999999.9999998,2.75,5200000000.0,1.45,14.16,40090000000.0,1.27,0.32,73.70,11130000.0,1.90,1.50,13640000.0,0.0
2005-01-11,1105423200.0,EOG,15.5,134.9,1182.99,9.4,125.5,0.39,16.38,3.93,3.01,24.95,39.19,9.98,21.69,16.687,7890000000.0,8890000000.0,12.27,1.75,4.51,7.09,4.51,1490000000.0,7.09,481580000.0,4.061,393.40,59.60,81910000.0,0.69,1060000000.0,1.063,21.773001,1390000000.0,0.82,0.74,92.08,3720000.0,2.721,3.16,3020000.0,1.0
2011-05-16,1305522000.0,EOG,50.11,-4.59,1329.47,0.09,-4.68,44.81,151.28,4.47,2.40,2.78,4.41,0.83,1.61,25.16,31920000000.0,31920000000.0,17.17,2.45,5.03,13.33,5.03,4950000000.0,13.33,176610000.0,0.70,13.50,38.80,1670000000.0,6.22,5280000000.0,1.44,43.92,31920000000.0,0.96,0.57,93.20,7170000.0,3.60,2.80,7540000.0,0.0
2005-03-24,1111644000.0,EOG,21.08,58.63,1171.42,11.23,47.4,0.366,17.52,4.89,3.89,27.51,43.11,11.99,25.59,9.531,10740000000.0,11890000000.0,16.56,1.99,5.24,8.02,5.24,1810000000.0,8.02,613960000.0,2.57,45.30,24.40,20980000.0,0.09,1080000000.0,0.928,11.968,1440000000.0,0.801,0.76,94.09,9390000.0,4.183,3.97,7310000.0,1.0
2004-10-26,1098766800.0,EOG,16.14,90.09,1111.09,7.23,82.86,0.438,18.98,4.41,3.47,23.81,37.66,9.31,20.60,15.651,8119999999.999999,9280000000.0,13.51,1.65,5.05,8.04,5.05,1490000000.0,8.04,426690000.0,3.629,393.40,59.60,67840000.0,0.58,1090000000.0,1.088,19.792999,1360000000.0,0.703,0.72,94.72,2710000.0,2.551,2.32,3430000.0,1.0
2004-08-31,1093928400.0,EOG,13.36,121.78,1104.24,10.51,111.27,0.438,15.70,3.68,2.90,23.81,37.66,9.31,20.60,15.651,6720000000.0,7880000000.0,15.04,1.46,4.29,6.83,4.29,1490000000.0,6.83,426690000.0,3.629,393.40,59.60,67840000.0,0.58,1090000000.0,1.088,19.792999,1360000000.0,0.717,0.72,95.00,1210000.0,0.266,1.04,4550000.0,1.0
2012-06-14,1339650000.0,EOG,45.52,40.33,1329.1,22.39,17.94,38.60,19.47,2.57,1.92,13.18,19.67,4.87,10.34,36.60,29720000000.0,29720000000.0,15.07,0.67,3.06,5.50,3.06,8670000000.0,5.50,1280000000.0,4.76,141.80,37.70,294060000.0,1.09,5010000000.0,1.10,48.19,4700000000.0,1.42,0.60,93.10,3780000.0,1.70,1.40,3440000.0,1.0
2004-08-03,1091509200.0,EQR,15.33,42.53,1099.69,13.22,29.31,1.254,77.45,4.54,1.93,13.61,13.61,2.10,2.21,6.019,8359999999.999999,15280000000.0,13.08,2.78,8.27,14.71,8.27,1050000000.0,14.71,95330000.0,0.385,29.10,8.60,71530000.0,0.26,6300000000.0,N/A,15.534,732150000.0,0.333,5.13,88.12,5510000.0,6.12,2.07,5080000.0,1.0
2013-07-01,1372654800.0,EQR,43.05,14.22,1614.96,22.19,-7.97,112.70,10.66,9.49,2.09,77.34,30.12,2.07,1.98,7.10,33259999999.999996,33259999999.999996,18.55,3.44,15.01,23.94,15.01,1380000000.0,23.94,82590000.0,5.45,600.40,20.80,56140000.0,0.16,12200000000.0,0.22,27.98,1010000000.0,0.72,1.95,99.10,7320000.0,2.40,2.30,9340000.0,0.0
2004-11-30,1101794400.0,EQR,17.57,26.92,1173.82,6.45,20.47,1.266,81.13,5.07,2.19,11.06,11.06,1.70,2.22,6.229,9540000000.0,16480000000.0,14.55,2.98,8.75,16.11,8.75,1050000000.0,16.11,96720000.0,0.416,29.10,8.60,64989999.99999999,0.23,6350000000.0,N/A,15.427,729260000.0,0.337,5.19,87.63,5990000.0,5.622,2.24,4900000.0,1.0
2005-05-27,1117170000.0,EQR,19.21,27.69,1198.78,6.79,20.9,1.232,65.95,5.29,2.24,12.09,12.09,1.86,2.86,6.354,10260000000.0,17200000000.0,14.62,2.65,8.87,15.68,8.87,1060000000.0,15.68,126740000.0,0.54,13.20,3.60,91070000.0,0.32,6410000000.0,N/A,15.938,717750000.0,0.411,4.93,85.41,7230000.0,7.044,2.65,6490000.0,1.0
2005-08-17,1124254800.0,EQR,20.5,29.95,1220.24,6.33,23.62,1.276,19.57,5.50,2.38,30.65,30.04,2.63,3.41,6.99,10980000000.0,18070000000.0,N/A,3.06,9.13,17.223,9.13,1060000000.0,17.223,122330000.0,1.96,20.70,4.50,102750000.0,0.359,6650000000.0,0.139,15.95,N/A,N/A,4.90,81.60,7230000.0,7.1,2.60,6490000.0,1.0
2011-11-16,1321423200.0,EQR,40.14,-1.57,1236.91,9.41,-10.98,143.47,17.77,7.96,3.09,45.53,27.72,2.34,1.06,7.37,26230000000.0,26230000000.0,21.13,2.66,12.18,20.53,12.18,1180000000.0,20.53,1300000.0,3.31,274.70,12.80,56570000.0,0.19,8940000000.0,0.61,18.66,26230000000.0,1.45,3.39,94.60,14620000.0,5.60,5.20,15290000.0,0.0
2007-02-21,1172037600.0,EQR,30.51,-22.81,1457.63,-7.9,-14.91,1.369,16.25,7.89,2.85,53.92,27.47,2.34,1.78,6.861,15590000000.0,23880000000.0,N/A,4.50,12.00,21.051,12.00,1090000000.0,21.051,59450000.0,3.27,105.90,4.90,260279999.99999997,0.887,8060000000.000001,0.843,18.728001,N/A,1.35,2.27,86.70,6910000.0,4.7,2.40,9290000.0,0.0
2005-01-18,1106028000.0,EQR,18.04,24.5,1195.98,6.85,17.65,1.266,81.35,5.05,2.18,11.06,11.06,1.70,2.22,6.229,9570000000.0,16500000000.0,14.46,3.95,8.76,16.13,8.76,1050000000.0,16.13,96720000.0,0.416,29.10,8.60,64989999.99999999,0.23,6350000000.0,N/A,15.427,729260000.0,0.34,4.83,87.46,6450000.0,6.024,2.40,5990000.0,1.0
2013-04-22,1366606800.0,EQR,42.82,4.6,1562.5,20.29,-15.69,108.17,21.24,8.86,2.60,39.63,31.29,2.45,4.39,7.02,27040000000.0,27040000000.0,18.40,3.91,12.73,20.35,12.73,1380000000.0,20.35,256560000.0,2.73,258.10,19.10,614110000.0,1.89,8570000000.0,0.92,22.27,1050000000.0,0.71,2.02,99.40,8289999.999999999,4.00,N/A,9070000.0,0.0
2005-04-29,1114750800.0,EQR,18.36,36.49,1156.85,13.29,23.2,1.232,65.43,4.94,2.10,12.09,12.09,1.86,2.86,6.354,9850000000.0,16530000000.000002,14.14,2.69,8.53,15.07,8.53,1060000000.0,15.07,126740000.0,0.53,13.20,3.60,91070000.0,0.32,6410000000.0,N/A,15.938,717750000.0,0.389,4.93,84.07,6490000.0,5.765,2.38,6420000.0,1.0
2005-02-07,1107756000.0,EQT,24.45,26.95,1201.72,4.42,22.53,1.118,12.85,3.11,4.30,24.92,27.28,9.76,31.12,18.144,3560000000.0,4450000000.0,15.68,1.68,3.88,11.16,3.88,582880000.0,11.16,286050000.0,4.52,10.30,2.00,46170000.0,0.75,927300000.0,0.597,13.5,172950000.0,0.348,3.98,71.11,1510000.0,6.097,2.56,1470000.0,1.0
2004-09-09,1094706000.0,EQT,22.39,49.31,1118.38,11.01,38.3,0.933,12.01,2.89,3.58,24.71,26.85,9.75,30.22,17.785,3260000000.0,4059999999.9999995,15.25,1.70,3.60,10.51,3.60,582880000.0,10.51,278580000.0,4.393,10.30,2.00,53980000.0,0.87,848970000.0,0.693,14.715,145970000.0,0.251,1.05,71.97,1440000.0,6.848,2.35,1740000.0,1.0
2008-05-19,1211173200.0,EQT,66.22,-47.93,1426.63,-36.34,-11.59,1.237,32.78,6.15,8.56,18.84,23.06,5.74,28.33,11.852,8850000000.0,10140000000.0,N/A,2.54,7.04,22.769,7.04,616840000.0,22.769,271390000.0,2.209,24.60,17.40,N/A,N/A,1280000000.0,0.552,8.465,307280000.0,0.83,6.31,72.60,3470000.0,3.5,3.10,3350000.0,0.0
2006-06-27,1151384400.0,EQT,29.53,49.68,1239.2,21.56,28.12,1.354,16.15,3.11,6.47,19.96,27.41,6.78,37.54,10.632,4050000000.0,4810000000.0,N/A,1.73,3.75,10.763,3.75,742560000.0,10.763,256140000.0,2.08,5.30,7.20,5020000.0,0.042,833430000.0,0.522,5.107,39610000.0,0.55,12.00,72.50,2570000.0,4.1,2.30,2400000.0,1.0
2009-02-04,1233727200.0,EQT,33.54,21.11,832.23,27.74,-6.63,0.71,18.38,2.99,2.48,16.21,29.48,N/A,17.07,12.39,4790000000.0,6050000000.0,N/A,1.52,3.84,10.174,3.84,616840000.0,10.174,255600000.0,2.00,44.70,6.30,10630000.0,0.081,1350000000.0,N/A,14.515,N/A,0.82,17.13,67.30,4360000.0,2.5,3.60,4530000.0,0.0
2013-05-13,1368421200.0,EQT,74.33,39.7,1633.77,16.14,23.56,63.81,53.87,6.52,3.13,12.09,29.98,3.71,6.12,11.68,13750000000.0,13750000000.0,23.96,1.29,7.86,12.90,7.86,1180000000.0,12.90,211620000.0,1.40,39.20,24.20,160320000.0,1.07,2510000000.0,1.32,24.18,903980000.0,1.11,1.29,82.70,2390000.0,1.50,1.60,2630000.0,1.0
2007-03-13,1173762000.0,EQT,38.62,46.74,1377.95,-5.02,51.76,0.951,24.32,4.21,5.64,17.37,29.15,7.51,33.22,10.555,5340000000.0,6210000000.0,N/A,2.00,4.90,12.507,4.90,763580000.0,12.507,216020000.0,1.80,0.80,10.00,N/A,N/A,899500000.0,0.65,7.782,619290000.0,0.96,10.87,76.80,4490000.0,7.1,3.90,5000000.0,1.0
2009-09-28,1254114000.0,EQT,39.34,-16.55,1062.98,7.97,-24.52,N/A,24.17,3.82,2.51,16.15,31.67,5.35,13.01,10.841,7020000000.0,7020000000.0,N/A,3.30,4.97,11.465,4.97,931350000.0,11.465,228330000.0,1.74,51.90,28.70,335350000.0,2.562,1950000000.0,1.954,16.468,888530000.0,0.82,6.22,82.70,6440000.0,5.30,5.30,5930000.0,0.0
2013-02-06,1360130400.0,ESRX,54.7,35.25,1512.12,17.28,17.97,75.29,32.93,0.58,1.98,1.39,3.95,5.72,8.82,121.78,61330000000.0,61330000000.0,13.10,0.85,0.78,13.78,0.78,N/A,13.78,1100000000.0,1.67,20.50,133.30,1250000000.0,1.53,17120000000.000002,0.80,28.09,2580000000.0,1.30,0.61,84.00,10400000.0,2.10,1.30,10880000.0,1.0
2005-11-15,1132034400.0,ESRX,19.38,-9.7,1229.01,13.63,-23.33,0.276,31.38,0.73,8.49,2.38,3.91,10.34,28.39,105.305,11250000000.0,11290000000.0,N/A,1.70,0.73,16.46,0.73,944190000.0,16.46,369880000.0,2.46,64.20,2.10,405030000.0,2.781,367510000.0,0.862,9.154,724020000.0,N/A,0.73,88.70,5720000.0,3.8,3.90,4540000.0,0.0
2004-05-18,1084856400.0,ESRX,9.61,22.16,1091.49,8.62,13.54,0.473,23.29,0.44,4.68,1.90,3.42,7.67,22.28,172.737,5980000000.0,6280000000.0,16.45,0.98,0.46,11.98,0.46,866340000.0,11.98,260940000.0,3.292,23.10,8.40,300860000.0,3.86,605030000.0,0.91,16.402,461270000.0,0.278,21.60,86.63,2730000.0,2.644,4.47,4650000.0,1.0
2004-06-23,1087966800.0,ESRX,9.55,34.03,1144.06,4.95,29.08,0.473,23.56,0.44,4.69,1.90,3.42,7.67,22.28,172.737,6040000000.0,6290000000.0,16.61,0.99,0.46,N/A,0.46,866340000.0,524409999.99999994,260940000.0,3.292,23.10,8.40,300860000.0,3.86,605030000.0,0.91,16.402,461270000.0,0.292,21.60,85.10,2540000.0,2.474,4.16,2730000.0,1.0
2005-09-13,1126587600.0,ESRX,15.07,38.55,1231.2,7.06,31.49,0.263,27.78,0.58,6.33,2.13,3.73,9.73,24.14,103.722,9000000000.0,8950000000.0,N/A,1.50,0.58,13.75,0.58,944190000.0,13.75,330100000.0,2.18,55.90,4.40,417250000.0,2.807,373010000.0,0.906,9.532,659320000.0,N/A,0.71,88.70,4240000.0,3.5,2.90,3440000.0,1.0
2012-06-29,1340946000.0,ESRX,55.83,10.59,1362.16,17.92,-7.33,415.68,22.58,0.94,9.59,2.58,5.12,9.95,36.12,96.26,46090000000.0,46090000000.0,12.78,0.87,0.98,17.44,0.98,N/A,17.44,1220000000.0,2.47,18.00,9.40,9580000000.0,11.89,11540000000.0,2.14,5.71,2480000000.0,1.21,0.63,66.20,12850000.0,2.30,1.60,35370000.0,0.0
2012-03-12,1331528400.0,ESRX,53.43,11.21,1371.09,13.23,-2.02,326.49,21.42,0.57,10.61,2.77,5.15,11.34,41.97,92.09,28720000000.0,28720000000.0,13.12,0.98,0.62,11.04,0.62,3210000000.0,11.04,1280000000.0,2.53,11.90,7.10,5620000000.0,11.59,8080000000.0,1.48,5.11,2190000000.0,1.30,0.19,107.60,93480000.0,10.20,19.40,92670000.0,0.0
2013-04-22,1366606800.0,ESRX,55.43,28.02,1562.5,20.29,7.73,68.03,31.57,0.49,1.95,1.40,3.77,6.00,10.50,128.34,58430000000.0,58430000000.0,11.27,0.74,0.62,11.08,0.62,7330000000.0,11.08,1340000000.0,1.75,73.60,126.50,2790000000.0,3.41,15920000000.0,0.82,28.58,4780000000.0,1.26,0.62,86.90,10350000.0,2.00,1.30,11450000.0,1.0
2007-03-20,1174366800.0,ESRX,20.98,45.19,1410.94,-7.97,53.16,1.68,27.83,0.65,10.20,2.47,4.37,11.28,38.04,124.741,11460000000.0,11320000000.0,N/A,1.14,0.64,12.711,0.64,1200000000.0,12.711,438200000.0,3.04,12.80,12.50,68100000.0,0.503,1630000000.0,0.743,8.293,614500000.0,0.44,23.62,91.60,4050000.0,1.4,3.00,4760000.0,1.0
2013-05-08,1367989200.0,ESRX,61.32,9.33,1632.69,14.88,-5.55,61.14,36.11,0.46,2.12,1.32,3.66,6.56,11.11,132.31,62780000000.0,62780000000.0,12.44,0.82,0.58,10.10,0.58,7330000000.0,10.10,1450000000.0,1.70,39.30,114.80,1990000000.0,2.43,14450000000.0,0.76,28.89,5210000000.0,1.27,0.62,86.90,10340000.0,2.20,1.30,10350000.0,0.0
2007-04-09,1176094800.0,ESRX,21.47,54.26,1444.61,-5.47,59.73,1.289,25.74,0.66,10.35,2.69,4.67,9.94,36.64,126.323,11660000000.0,12960000000.0,N/A,1.13,0.73,13.733,0.73,1500000000.0,13.733,474400000.0,3.34,32.50,1.10,131000000.0,0.966,1450000000.0,0.729,8.293,658600000.0,0.3,0.33,86.90,6510000.0,1.9,4.80,9290000.0,1.0
2011-11-08,1320732000.0,ESRX,48.32,13.72,1275.92,9.3,4.42,184.28,18.54,0.49,10.16,2.90,5.19,13.96,48.84,88.58,25840000000.0,25840000000.0,12.97,0.88,0.57,10.01,0.57,2960000000.0,10.01,1320000000.0,2.54,7.70,2.80,1060000000.0,2.18,3990000000.0,0.64,4.45,25840000000.0,1.09,0.52,92.10,75500000.0,7.20,14.40,69160000.0,1.0
2005-04-27,1114578000.0,ESRX,11.21,70.56,1156.38,13.26,57.3,0.29,22.12,0.42,5.25,1.92,3.29,8.08,23.03,200.144,6300000000.0,6430000000.0,15.95,1.11,0.42,11.11,0.42,944190000.0,11.11,293520000.0,3.84,11.50,13.70,255120000.0,3.44,378560000.0,0.845,16.197001,496230000.0,0.04,17.09,87.01,2100000.0,1.897,3.41,3190000.0,1.0
2011-09-26,1317013200.0,ESRX,39.32,59.87,1162.95,23.96,35.91,223.66,15.86,0.43,10.55,2.87,5.07,13.13,47.40,86.08,22700000000.0,22700000000.0,10.05,0.71,0.50,9.04,0.50,2960000000.0,9.04,1300000000.0,2.44,15.30,0.60,291000000.0,0.60,4090000000.0,0.57,3.74,22700000000.0,0.86,0.52,92.10,65410000.0,6.10,12.50,60530000.0,1.0
2007-06-11,1181538000.0,ESRX,24.36,38.26,1509.12,-9.98,48.24,1.056,27.06,0.74,10.22,2.83,5.02,10.73,34.66,129.951,13340000000.0,14490000000.0,N/A,1.23,0.81,14.29,0.81,1500000000.0,14.29,503400000.0,3.62,27.70,3.60,207200000.0,1.521,1360000000.0,0.77,9.456,773200000.0,0.72,0.33,98.30,4880000.0,2.2,3.60,4720000.0,1.0
2011-11-04,1320382800.0,ETFC,10.57,-20.53,1253.23,12.84,-33.37,187.95,20.88,2.17,0.61,9.98,12.41,0.30,3.05,5.54,9390000000.0,9390000000.0,14.01,1.54,6.74,N/A,6.74,2080000000.0,N/A,138930000.0,0.51,741.20,23.20,2930000000.0,10.34,9300000000.0,3.91,17.43,9390000000.0,2.39,1.94,67.00,8400000.0,1.30,N/A,8150000.0,0.0
2008-03-20,1205989200.0,ETFC,37.2,-68.28,1329.51,-42.19,-26.09,6.884,N/A,0.88,0.59,75.91,29.74,2.61,41.04,4.475,1590000000.0,18550000000.0,N/A,N/A,9.77,N/A,9.77,3570000000.0,N/A,1440000000.0,3.40,N/A,63.70,2590000000.0,5.609,19480000000.0,3.04,6.138,795240000.0,1.25,18.36,53.80,87660000.0,3.3,19.30,96520000.0,0.0
2013-04-25,1366866000.0,ETFC,10.27,118.11,1585.16,17.55,100.56,125.72,N/A,2.18,0.59,10.44,16.30,0.29,2.80,4.69,2740000000.0,2740000000.0,15.64,0.60,2.04,N/A,2.04,1360000000.0,N/A,140050000.0,0.49,43.90,6.40,11780000000.0,41.09,6230000000.0,2.84,17.27,N/A,2.34,0.38,88.60,17070000.0,2.30,6.00,20090000.0,1.0
2011-12-30,1325224800.0,ETFC,7.96,10.05,1257.6,11.52,-1.47,195.42,15.63,1.57,0.44,9.98,12.85,0.30,3.05,5.54,8820000000.0,8820000000.0,11.23,1.28,6.33,N/A,6.33,2080000000.0,N/A,138930000.0,0.51,741.20,23.20,3040000000.0,10.72,9670000000.0,2.09,17.43,510700000.0,2.36,1.94,67.00,7930000.0,0.90,3.60,8720000.0,0.0
2007-02-27,1172556000.0,ETFC,230.0,-78.65,1399.04,-1.36,-77.29,4.04,16.71,4.53,2.45,27.73,44.66,1.27,16.50,5.385,10270000000.0,25550000000.0,N/A,0.87,11.27,N/A,11.27,1760000000.0,N/A,626810000.0,1.44,36.60,37.40,1670000000.0,3.923,16960000000.0,1.965,9.847,N/A,1.77,1.14,80.80,11170000.0,2.3,2.60,N/A,0.0
2012-03-09,1331272800.0,ETFC,9.67,16.86,1370.87,13.15,3.71,205.83,17.96,1.95,0.56,11.05,13.47,0.33,3.49,5.31,9140000000.0,9140000000.0,13.66,1.20,6.45,N/A,6.45,1420000000.0,N/A,156700000.0,0.54,N/A,9.20,3760000000.0,13.19,10140000000.0,1.64,17.27,1100000000.0,2.63,0.27,82.70,7660000.0,1.00,3.40,7350000.0,1.0
2007-03-09,1173420000.0,ETFC,227.2,-83.54,1402.84,-7.8,-75.74,4.052,15.58,4.23,2.28,27.73,44.66,1.27,16.50,5.385,9590000000.0,24920000000.0,N/A,0.87,10.99,N/A,10.99,2069999999.9999998,N/A,626810000.0,1.44,36.60,33.70,1670000000.0,3.915,17000000000.0,2.22,9.844,881080000.0,1.81,1.15,81.00,9790000.0,2.5,2.30,11170000.0,0.0
2008-01-25,1201240800.0,ETFC,37.6,-69.15,1330.61,-37.48,-31.67,5.323,3.62,0.70,0.36,21.20,37.68,0.77,10.99,4.982,1580000000.0,21430000000.0,N/A,2.34,10.17,N/A,10.17,2069999999.9999998,N/A,447000000.0,1.03,N/A,47.80,1890000000.0,4.457,21850000000.0,5.682,9.687,367470000.0,2.97,5.39,77.30,81350000.0,3.4,19.50,53700000.0,0.0
2011-09-27,1317099600.0,ETFC,9.92,-12.3,1175.38,21.95,-34.25,199.65,32.11,1.98,0.54,5.79,13.72,0.17,1.71,5.63,9930000000.0,9930000000.0,10.35,1.41,7.51,N/A,7.51,2080000000.0,N/A,76640000.0,0.30,34.30,13.00,2290000000.0,8.51,9610000000.0,2.20,17.88,9930000000.0,2.22,1.94,67.00,8010000.0,0.90,3.60,8470000.0,0.0
2007-10-11,1192078800.0,ETFC,137.5,-83.78,1554.41,-42.15,-41.63,5.105,9.12,2.49,1.37,27.81,45.82,1.17,16.03,5.587,5820000000.0,26470000000.0,N/A,0.90,11.18,N/A,11.18,2069999999.9999998,N/A,655680000.0,1.51,1.70,8.80,1550000000.0,3.668,22130000000.0,5.931,10.192,491650000.0,1.6,1.22,80.70,21700000.0,1.3,5.20,20650000.0,0.0
2007-03-07,1173247200.0,ETFC,224.6,-83.21,1391.97,-6.3,-76.91,4.052,15.59,4.22,2.28,27.73,44.66,1.27,16.50,5.385,9590000000.0,24910000000.0,N/A,0.85,10.99,N/A,10.99,2069999999.9999998,N/A,626810000.0,1.44,36.60,33.70,1670000000.0,3.915,17000000000.0,2.22,9.844,881080000.0,1.81,1.15,81.00,9790000.0,2.5,2.30,11170000.0,0.0
2008-12-18,1229580000.0,ETFC,11.8,50.85,885.28,24.53,26.32,5.723,N/A,N/A,0.28,N/A,164.80,3.94,67.59,3.956,661430000.0,11890000000.0,N/A,N/A,6.26,N/A,6.26,3570000000.0,N/A,2240000000.0,4.06,N/A,N/A,3330000000.0,6.186,14520000000.0,2.78,4.718,1440000000.0,1.64,0.95,46.60,95570000.0,6.2,18.10,88390000.0,1.0
2013-04-22,1366606800.0,ETFC,9.75,122.05,1562.5,20.29,101.76,125.72,N/A,2.04,0.55,10.44,16.30,0.29,2.80,4.69,2740000000.0,2740000000.0,14.89,0.60,2.04,N/A,2.04,1360000000.0,N/A,140050000.0,0.49,43.90,6.40,11780000000.0,41.09,6230000000.0,2.84,17.27,N/A,2.34,0.38,88.60,17070000.0,2.30,6.00,20090000.0,1.0
2004-03-31,1080712800.0,ETN,19.05,18.43,1126.21,4.83,13.6,0.627,22.15,1.08,2.77,4.79,7.32,5.06,14.25,53.526,8680000000.0,9770000000.0,13.69,1.56,1.21,9.93,1.21,1940000000.0,9.93,386000000.0,2.546,66.30,1.20,865000000.0,5.62,1950000000.0,1.455,20.372999,774000000.0,0.675,9.33,74.81,2340000.0,2.516,1.68,2000000.0,1.0
